,Machine 1,Machine 2,Machine 3,Machine 4,Machine 5,Machine 6,Machine 7,Machine 8,Machine 9,Machine 10,Choice
7937,0,0,0,0,0,0,0,0,0,0,1
7938,0,0,0,0,0,0,0,0,0,0,3
7939,0,0,0,0,0,0,0,1,0,0,5
7940,0,0,0,1,0,0,1,0,0,0,3
7941,0,0,0,0,0,0,0,0,0,0,6
7942,0,1,0,0,0,0,0,0,1,0,4
7943,0,0,0,0,0,0,0,0,0,0,2
7944,0,0,0,0,0,0,0,0,0,0,5
7945,1,0,0,0,0,0,0,1,0,0,3
7946,0,0,0,0,0,0,0,0,1,0,1
7947,0,0,0,0,1,0,0,0,0,0,4
7948,0,0,0,0,1,0,0,0,0,0,4
7949,0,0,0,0,1,0,0,1,0,0,10
7950,0,1,0,0,0,0,0,0,0,0,8
7951,0,0,0,0,1,0,0,0,0,0,2
7952,1,0,0,0,0,0,0,0,0,1,2
7953,0,1,0,1,1,0,0,0,0,0,4
7954,1,0,1,0,1,0,0,0,0,0,9
7955,0,0,0,1,0,0,0,1,0,0,6
7956,0,1,1,0,0,0,0,0,0,0,1
7957,0,0,0,1,0,0,0,0,0,0,7
7958,0,0,0,0,0,0,0,0,0,0,5
7959,0,0,0,0,0,0,0,0,0,0,10
7960,1,0,0,1,1,0,0,0,0,0,10
7961,0,1,0,0,0,0,0,1,0,0,9
7962,0,1,0,0,1,0,0,0,0,0,6
7963,0,0,0,1,0,0,0,0,0,0,2
7964,0,0,0,1,0,0,0,0,0,0,10
7965,0,0,0,0,0,0,0,1,0,0,2
7966,0,0,0,0,0,0,0,1,0,0,4
7967,1,0,0,0,0,0,1,0,0,0,9
7968,0,0,0,0,1,0,0,0,0,0,5
7969,0,0,0,0,0,0,0,0,0,0,5
7970,0,0,0,0,0,0,0,0,0,0,8
7971,0,0,0,0,1,0,0,1,1,0,7
7972,0,0,0,0,0,0,0,1,0,0,10
7973,0,0,0,0,0,0,0,1,0,0,1
7974,1,0,0,0,0,0,0,1,0,0,1
7975,0,0,0,1,0,0,0,1,0,0,5
7976,0,1,0,0,0,0,0,0,0,0,4
7977,0,0,0,0,0,0,0,0,0,0,5
7978,1,0,1,0,0,0,0,0,0,0,6
7979,0,1,0,0,0,0,0,0,0,0,4
7980,1,0,0,0,0,0,0,0,0,0,3
7981,0,0,0,0,1,0,0,0,0,0,4
7982,1,0,0,0,1,0,0,0,1,0,6
7983,1,0,0,0,1,0,0,0,0,0,6
7984,0,0,0,0,1,0,0,0,0,0,7
7985,1,0,0,0,1,0,0,0,0,0,7
7986,0,0,0,0,0,0,1,0,0,0,4
7987,0,0,0,0,0,0,0,0,0,0,10
7988,0,0,0,0,0,0,0,0,0,0,7
7989,0,0,0,1,0,0,0,0,0,0,9
7990,0,0,0,0,0,0,0,1,0,0,4
7991,0,0,0,0,0,0,1,0,1,0,3
7992,1,0,0,0,0,0,0,0,0,0,8
7993,0,0,0,1,1,0,0,0,0,0,10
7994,0,1,0,0,1,0,0,0,0,0,6
7995,0,0,0,0,1,0,0,1,0,0,3
7996,0,1,0,0,0,0,0,0,1,0,3
7997,0,0,0,0,0,0,0,0,0,0,6
7998,0,0,0,0,0,0,0,0,0,0,5
7999,0,0,0,0,0,0,0,1,0,0,5
8000,0,0,0,0,0,0,0,1,0,0,9
8001,0,0,0,0,1,0,0,0,0,0,7
8002,0,0,0,0,1,0,0,0,0,0,3
8003,1,0,0,1,1,0,0,0,0,0,9
8004,0,1,0,0,0,0,0,0,0,0,4
8005,0,0,0,0,1,0,1,0,0,0,3
8006,0,0,0,0,0,0,0,0,0,0,4
8007,0,0,1,0,0,0,0,1,0,0,10
8008,0,1,0,0,0,0,0,0,1,0,6
8009,0,0,0,0,0,0,0,0,1,0,4
8010,1,0,0,0,0,0,0,0,0,0,9
8011,0,0,0,1,0,0,0,0,0,0,10
8012,0,0,0,0,1,0,0,0,0,0,4
8013,1,0,0,0,0,0,0,0,0,0,8
8014,0,0,0,0,0,0,0,0,0,0,10
8015,0,0,0,0,0,0,0,0,0,0,7
8016,0,0,0,0,0,0,0,1,0,0,8
8017,0,1,0,0,0,0,0,0,0,0,3
8018,0,0,0,1,1,0,0,0,0,0,8
8019,0,0,0,1,0,0,1,0,0,0,7
8020,1,1,0,0,0,0,0,0,0,0,3
8021,0,0,0,0,1,0,0,0,0,0,4
8022,0,0,0,0,0,0,0,0,0,0,4
8023,0,1,0,0,0,0,0,0,0,0,6
8024,0,0,0,0,0,0,0,1,0,0,1
8025,0,0,0,0,0,0,0,1,0,0,2
8026,1,0,0,0,0,0,0,0,0,0,2
8027,0,0,0,0,1,0,0,0,0,0,1
8028,0,0,0,1,0,0,0,0,0,0,1
8029,0,0,0,0,0,0,1,0,0,0,9
8030,0,0,0,1,1,0,0,0,0,0,5
8031,0,0,0,0,0,0,0,1,0,0,1
8032,0,0,0,0,0,0,0,0,1,0,5
8033,0,0,0,0,0,0,0,0,0,0,2
8034,0,0,0,0,0,0,0,1,0,0,7
8035,0,1,1,0,1,0,0,0,0,0,5
8036,0,0,0,0,0,0,1,0,0,0,10
8037,1,0,0,0,0,0,0,0,0,0,6
8038,0,0,0,0,1,0,0,0,0,0,6
8039,0,0,0,0,0,0,0,1,0,0,9
8040,0,0,0,0,0,0,1,0,0,0,5
8041,0,0,0,0,0,0,0,0,0,0,10
8042,0,0,0,0,1,0,0,1,0,0,7
8043,0,0,0,0,1,0,0,0,0,0,2
8044,0,1,0,0,0,0,0,0,0,0,3
8045,0,0,0,0,1,0,0,0,0,0,6
8046,0,0,0,0,0,0,0,0,0,0,4
8047,0,0,0,1,0,0,0,0,0,0,10
8048,0,0,0,0,0,0,0,0,0,0,8
8049,0,0,0,0,0,0,0,1,0,0,1
8050,0,0,1,0,0,0,1,0,0,1,3
8051,0,0,0,0,0,0,0,0,0,1,3
8052,0,0,0,0,0,0,0,0,0,0,8
8053,1,0,0,1,0,0,0,0,0,0,7
8054,0,0,0,0,1,0,0,0,0,0,9
8055,0,0,0,0,1,0,0,1,0,0,1
8056,0,0,0,1,0,0,0,0,0,0,8
8057,0,0,1,0,1,0,0,0,0,0,8
8058,0,1,0,1,0,0,0,0,0,0,3
8059,0,0,0,1,1,0,0,0,0,0,8
8060,0,0,0,0,0,0,0,1,1,0,10
8061,0,0,0,0,0,0,0,0,0,0,10
8062,0,0,0,0,0,0,0,1,0,0,5
8063,0,0,0,0,1,0,0,0,0,0,7
8064,0,0,1,0,0,0,0,0,0,0,1
8065,1,0,0,0,0,0,0,1,0,0,5
8066,0,0,0,0,0,0,0,0,0,0,2
8067,0,0,0,0,0,0,0,0,0,0,7
8068,1,0,0,0,0,0,0,1,0,0,4
8069,0,0,0,0,0,0,0,0,0,0,3
8070,0,1,0,0,0,0,0,0,0,0,1
8071,0,0,0,1,0,1,0,0,0,0,10
8072,0,0,0,0,0,0,0,1,0,0,9
8073,0,1,0,0,0,0,0,0,0,0,4
8074,0,0,0,0,1,0,0,0,0,0,9
8075,0,0,1,0,0,0,0,0,0,0,3
8076,0,0,0,0,1,0,0,0,0,0,9
8077,0,0,0,0,0,0,0,0,0,0,5
8078,0,0,0,0,0,0,0,0,0,0,5
8079,0,0,0,0,0,0,0,0,0,0,7
8080,0,0,0,0,0,0,0,0,0,0,2
8081,0,0,0,0,1,0,0,0,1,0,8
8082,0,0,0,1,0,0,0,0,0,0,9
8083,1,1,0,1,0,0,0,0,0,0,2
8084,0,0,0,1,1,0,0,0,0,0,8
8085,0,0,0,0,1,0,0,0,0,0,10
8086,1,0,0,0,1,0,0,0,0,0,1
8087,0,0,0,0,1,0,0,1,1,1,9
8088,0,0,0,0,0,0,0,0,0,0,7
8089,0,1,0,1,0,0,1,0,0,0,1
8090,0,0,0,0,0,0,0,0,0,0,8
8091,0,0,0,0,0,0,0,0,0,0,6
8092,0,0,0,0,1,0,0,1,0,1,8
8093,0,0,0,0,1,0,1,0,0,0,9
8094,0,0,0,0,0,0,0,0,0,0,2
8095,1,1,0,0,1,0,0,0,0,0,7
8096,0,1,1,0,1,0,0,1,0,0,2
8097,0,0,0,0,0,0,0,0,0,0,3
8098,0,1,0,0,0,0,0,0,0,1,7
8099,0,0,0,0,0,0,0,0,0,0,1
8100,0,1,0,0,0,0,0,1,0,0,6
8101,0,0,0,0,1,0,0,1,0,0,9
8102,0,0,0,0,1,0,0,1,0,0,4
8103,0,0,1,0,0,0,0,0,0,0,1
8104,1,0,0,0,0,0,0,0,0,0,5
8105,1,0,0,0,0,0,0,1,0,0,4
8106,0,0,0,0,0,0,0,1,0,0,7
8107,0,0,0,0,0,0,0,0,0,0,8
8108,1,1,0,0,1,0,0,0,0,0,4
8109,0,0,0,0,0,0,0,0,0,0,10
8110,1,0,0,0,0,0,0,1,0,0,8
8111,1,0,0,0,0,0,1,1,0,0,5
8112,0,0,0,0,0,0,0,0,1,0,9
8113,0,0,0,0,0,0,0,0,0,0,8
8114,0,0,0,1,1,0,0,0,0,1,3
8115,0,0,0,0,1,0,0,1,0,0,5
8116,0,0,0,0,0,0,0,0,0,0,9
8117,0,0,0,0,0,0,0,0,0,0,6
8118,0,0,0,0,1,0,0,0,0,0,3
8119,0,0,0,0,0,0,0,0,0,0,9
8120,0,0,0,0,0,0,0,0,0,0,10
8121,0,0,0,0,0,0,1,1,0,0,6
8122,0,0,0,0,0,0,0,0,0,0,6
8123,0,1,0,0,0,0,0,0,0,1,9
8124,0,0,0,0,0,0,0,0,0,0,7
8125,0,0,0,0,0,0,0,1,0,0,10
8126,0,1,0,0,0,0,0,0,0,0,3
8127,0,0,0,0,1,0,0,0,0,0,8
8128,0,0,0,0,0,0,0,0,0,0,6
8129,0,0,0,0,0,0,0,0,0,0,1
8130,1,1,0,1,0,0,1,0,0,0,6
8131,0,0,0,1,0,0,0,0,0,0,7
8132,0,0,0,0,0,0,0,0,0,0,1
8133,1,0,0,0,0,0,1,1,0,0,2
8134,1,0,0,0,0,0,0,0,0,0,1
8135,0,0,0,0,0,0,0,0,0,0,1
8136,0,0,0,0,0,0,1,1,0,0,7
8137,0,0,0,0,1,0,0,0,0,0,6
8138,0,0,0,1,0,0,0,0,0,0,7
8139,0,0,1,0,0,0,0,0,0,0,9
8140,0,0,0,0,0,0,0,0,0,0,7
8141,1,0,0,0,0,0,0,0,0,0,6
8142,0,0,0,0,0,0,0,0,0,0,1
8143,0,1,1,0,1,0,0,0,0,1,1
8144,0,0,0,0,1,0,0,0,0,0,7
8145,0,1,0,0,0,0,0,0,1,0,8
8146,0,0,0,0,0,0,1,0,0,0,10
8147,0,0,0,0,0,0,0,1,0,0,2
8148,0,0,0,0,0,0,0,0,0,0,2
8149,0,1,0,0,0,0,0,0,0,0,2
8150,0,0,0,0,1,0,0,0,1,0,1
8151,0,0,0,1,0,1,0,0,0,1,4
8152,0,0,0,0,0,0,0,0,0,0,7
8153,0,0,0,0,0,0,0,0,0,0,4
8154,1,1,0,1,0,0,0,1,0,0,2
8155,0,0,0,0,0,0,0,0,0,0,7
8156,0,0,0,0,0,0,0,1,0,0,4
8157,0,0,1,0,0,0,0,1,1,0,10
8158,1,0,0,0,0,0,0,0,0,0,3
8159,1,0,1,0,0,0,0,0,0,0,10
8160,0,1,0,0,0,0,0,0,0,0,5
8161,0,0,0,0,0,0,0,0,0,0,5
8162,0,1,0,0,1,0,0,1,0,0,8
8163,0,0,0,0,1,0,0,0,0,0,6
8164,0,0,0,1,0,0,1,0,0,0,8
8165,0,0,0,0,0,0,0,1,0,0,9
8166,0,0,1,0,1,0,0,0,1,0,1
8167,1,0,0,0,0,0,0,0,0,1,10
8168,0,0,0,0,0,0,0,0,0,0,10
8169,0,0,0,0,0,0,0,1,0,0,1
8170,0,0,0,0,0,0,0,0,0,1,1
8171,1,0,0,0,1,0,0,0,0,0,5
8172,0,0,0,0,0,0,0,0,1,1,5
8173,1,0,0,0,1,0,0,0,0,0,7
8174,0,0,0,0,0,0,0,1,0,0,6
8175,1,0,0,0,0,0,0,1,0,0,3
8176,0,0,0,0,0,0,0,1,0,0,5
8177,0,0,1,0,0,0,0,0,1,0,4
8178,1,0,0,0,0,0,0,1,0,0,7
8179,0,0,0,1,1,1,0,0,0,0,10
8180,0,0,0,0,0,0,0,0,0,0,4
8181,0,0,0,1,0,0,1,0,0,0,3
8182,0,0,0,0,0,0,0,1,0,0,9
8183,0,0,0,0,1,0,1,0,0,0,6
8184,0,0,0,1,1,0,0,0,0,0,6
8185,0,0,0,0,0,1,0,1,0,0,1
8186,0,0,0,0,1,0,0,0,0,0,10
8187,0,0,0,1,0,0,0,0,0,0,1
8188,0,0,0,0,1,0,0,0,0,0,2
8189,0,0,0,0,0,0,0,1,0,0,1
8190,0,0,0,0,0,0,0,0,0,0,9
8191,0,1,0,0,0,0,0,0,0,0,1
8192,0,0,0,0,0,0,0,0,1,1,7
8193,0,0,0,0,0,0,0,0,0,0,4
8194,1,0,0,0,0,0,0,0,0,0,1
8195,0,0,0,0,1,0,0,0,0,0,6
8196,0,0,0,0,0,0,0,0,0,0,9
8197,0,0,0,0,1,0,0,0,0,0,9
8198,0,0,0,0,0,0,1,0,0,1,3
8199,0,1,1,0,0,0,1,0,1,0,10
8200,0,0,0,0,1,0,1,0,0,0,2
8201,0,0,0,0,1,0,0,0,0,0,4
8202,0,0,0,0,1,0,0,0,0,0,6
8203,0,0,0,0,0,0,0,0,1,0,2
8204,0,0,0,0,0,0,0,0,0,0,10
8205,0,0,1,0,0,0,0,1,0,0,5
8206,1,1,0,0,0,0,1,0,0,0,4
8207,0,1,0,1,0,0,0,0,0,0,4
8208,0,0,0,0,0,0,0,0,0,0,3
8209,0,0,0,1,0,0,0,0,0,0,3
8210,0,0,0,0,0,0,0,1,0,0,4
8211,0,0,0,0,1,0,0,0,0,0,10
8212,0,1,0,0,0,0,0,0,1,0,7
8213,0,1,0,0,1,0,1,0,0,0,4
8214,0,0,0,0,0,0,0,1,0,0,9
8215,0,1,0,0,1,0,0,1,0,0,7
8216,0,0,0,1,1,0,0,0,0,0,5
8217,0,0,0,0,1,0,0,0,0,0,4
8218,1,0,0,0,0,1,0,0,0,0,2
8219,0,0,0,0,0,0,0,0,0,0,7
8220,0,1,0,0,0,0,1,0,0,0,4
8221,0,0,0,0,1,0,0,0,0,0,7
8222,0,0,0,0,0,0,0,0,0,1,7
8223,1,0,0,0,0,0,0,0,1,0,3
8224,1,0,0,0,1,0,0,0,0,0,7
8225,0,0,0,0,0,0,0,0,0,0,8
8226,0,0,0,0,0,0,0,1,0,0,5
8227,1,0,0,0,0,0,0,0,0,0,7
8228,0,0,0,0,0,0,0,1,1,1,9
8229,0,0,0,0,0,0,0,1,0,0,3
8230,0,0,0,0,0,0,0,0,0,0,4
8231,0,0,0,0,1,0,1,0,0,0,8
8232,0,0,0,0,0,0,0,0,1,0,6
8233,0,0,0,0,0,0,1,0,0,0,10
8234,1,0,0,0,0,0,0,0,0,0,1
8235,0,0,0,0,1,0,1,0,0,0,7
8236,0,1,0,0,0,0,1,1,0,0,5
8237,0,0,0,0,0,0,0,1,0,0,4
8238,0,0,0,0,0,0,0,1,0,0,10
8239,0,1,0,0,0,0,0,0,0,0,2
8240,0,0,0,0,1,0,0,0,0,0,3
8241,1,0,0,1,0,0,0,0,0,0,5
8242,0,0,0,0,0,0,0,0,0,0,6
8243,1,0,0,1,0,0,0,0,0,0,6
8244,0,0,0,1,0,0,0,0,0,0,8
8245,0,1,0,0,1,0,0,0,0,0,1
8246,1,0,0,0,0,0,0,0,0,0,4
8247,0,0,0,0,1,0,0,0,0,0,7
8248,0,1,0,0,0,0,0,0,0,0,10
8249,1,0,0,0,1,0,0,1,0,0,10
8250,0,1,0,0,0,0,0,0,0,0,5
8251,0,0,0,0,0,0,0,0,0,0,6
8252,0,0,0,0,0,0,0,0,0,0,7
8253,0,0,0,0,0,0,0,0,0,0,3
8254,0,0,0,0,0,0,0,1,0,0,1
8255,0,0,1,0,0,0,0,0,0,0,5
8256,0,0,1,0,0,0,0,0,0,1,2
8257,0,0,0,0,0,0,0,0,0,0,1
8258,0,0,0,0,0,1,0,0,0,0,8
8259,0,0,0,0,0,0,0,1,0,0,3
8260,0,0,0,0,1,0,0,0,0,0,9
8261,0,0,0,0,0,0,0,0,0,0,4
8262,0,0,0,0,0,0,0,1,0,0,9
8263,0,0,0,0,0,0,1,0,0,0,1
8264,0,0,0,0,0,0,0,0,0,0,1
8265,0,0,0,0,0,1,1,0,1,0,8
8266,1,0,0,0,0,0,0,1,0,0,4
8267,1,0,0,0,1,0,0,0,0,0,6
8268,0,0,0,0,0,0,0,0,0,0,1
8269,0,0,0,0,1,0,0,0,0,0,4
8270,0,0,0,0,1,0,0,0,0,0,2
8271,0,0,0,0,0,0,0,1,0,0,5
8272,0,0,0,0,0,0,0,0,0,0,3
8273,0,0,0,0,0,0,0,0,0,0,6
8274,0,0,0,0,0,0,0,0,0,1,7
8275,0,0,0,0,1,0,1,1,0,0,3
8276,0,0,0,0,0,0,0,0,0,0,6
8277,0,1,0,0,0,0,0,0,0,0,10
8278,0,0,1,0,0,0,0,0,0,0,8
8279,1,0,0,0,0,0,0,0,0,0,8
8280,0,0,0,0,1,0,0,1,1,0,5
8281,0,0,0,0,0,0,0,0,0,0,1
8282,0,0,1,0,0,0,0,1,0,0,9
8283,0,1,0,0,0,0,0,0,0,0,5
8284,1,1,0,0,0,0,0,0,0,0,6
8285,0,0,1,0,0,0,0,0,0,0,5
8286,0,0,0,0,0,0,0,0,0,0,3
8287,0,0,0,0,1,0,0,0,1,0,9
8288,0,0,0,0,0,0,0,0,0,0,10
8289,1,0,0,1,1,0,0,0,0,0,1
8290,0,0,0,0,0,0,0,0,0,0,1
8291,0,0,1,0,0,0,1,1,0,0,4
8292,1,0,0,0,0,0,0,0,0,0,6
8293,0,0,0,0,1,0,0,0,0,0,5
8294,0,1,0,0,0,0,0,0,0,0,6
8295,0,0,0,0,0,0,0,0,0,0,3
8296,0,0,0,0,0,0,0,0,0,0,7
8297,0,0,0,0,1,0,0,0,0,0,3
8298,0,0,0,0,1,0,0,0,0,0,1
8299,0,0,0,1,0,0,0,1,1,0,2
8300,0,0,0,1,0,0,0,0,0,0,10
8301,1,0,0,0,0,0,0,0,1,0,6
8302,0,1,0,0,0,0,0,0,0,0,4
8303,0,0,0,0,0,0,0,0,0,0,3
8304,0,1,0,0,0,0,0,0,0,0,9
8305,0,0,1,0,0,0,0,1,0,0,5
8306,0,1,0,1,1,0,0,0,0,0,3
8307,1,0,0,0,1,0,0,0,0,0,3
8308,0,0,0,0,1,0,0,0,0,1,7
8309,0,0,0,0,0,0,0,0,0,0,7
8310,0,0,0,0,0,0,0,0,0,0,1
8311,0,0,0,1,1,0,1,0,0,0,2
8312,0,0,0,0,0,0,0,0,0,0,3
8313,0,0,0,0,0,0,0,0,0,0,9
8314,0,0,0,0,1,0,0,1,0,0,7
8315,0,0,0,0,0,0,0,0,0,0,6
8316,1,0,0,0,0,0,0,0,0,0,4
8317,0,0,1,0,0,0,0,0,0,0,3
8318,0,0,0,0,0,0,0,1,0,0,10
8319,0,0,0,0,0,0,0,0,0,0,2
8320,0,0,0,0,0,0,0,0,1,0,9
8321,0,0,0,0,1,0,0,0,0,0,8
8322,0,0,0,0,0,0,0,0,0,0,4
8323,0,0,0,0,0,0,0,0,0,0,3
8324,0,0,0,0,1,0,0,0,0,0,4
8325,1,0,0,0,0,0,0,0,0,0,5
8326,0,0,0,0,1,0,0,0,0,0,6
8327,0,1,0,0,1,0,0,0,1,0,1
8328,1,0,0,0,0,0,1,0,0,0,1
8329,0,0,0,0,0,0,0,1,0,0,4
8330,0,0,0,1,0,0,0,0,0,0,4
8331,1,0,0,0,0,0,0,0,0,0,7
8332,0,0,0,0,0,0,1,0,0,0,10
8333,0,0,0,0,0,0,1,0,0,0,10
8334,0,1,0,0,0,0,0,0,0,0,10
8335,1,1,0,0,0,0,0,1,0,0,4
8336,0,0,0,0,0,0,0,0,0,0,3
8337,0,0,0,0,0,0,0,0,0,0,2
8338,0,0,0,0,0,0,0,0,0,0,7
8339,0,0,0,0,0,0,0,0,0,0,3
8340,0,0,0,0,0,0,1,0,0,0,6
8341,0,0,0,0,0,0,0,0,0,0,10
8342,0,1,0,0,1,0,0,0,0,0,7
8343,0,0,0,0,0,0,0,0,0,0,9
8344,0,0,0,0,1,0,0,0,0,0,2
8345,0,1,0,0,0,0,0,0,0,0,10
8346,1,0,0,0,1,0,0,0,0,0,9
8347,0,0,0,0,0,0,0,0,0,0,7
8348,0,0,0,1,1,0,1,0,0,0,2
8349,0,0,0,1,0,0,0,0,0,0,7
8350,0,0,0,1,0,0,0,1,0,0,5
8351,0,0,0,0,0,0,0,0,0,0,4
8352,0,0,1,0,0,0,0,0,0,0,5
8353,0,0,0,0,0,0,1,0,1,0,3
8354,0,0,0,0,0,0,0,1,0,0,5
8355,0,0,0,0,1,0,0,0,0,0,10
8356,0,0,0,0,1,0,0,0,0,0,8
8357,1,0,0,0,0,0,0,0,0,0,8
8358,0,0,1,0,0,0,0,0,0,0,7
8359,0,0,0,0,0,0,0,0,0,0,10
8360,0,0,0,0,0,0,0,1,1,0,7
8361,0,0,0,0,0,0,0,0,0,0,5
8362,0,0,0,0,0,0,0,0,1,0,10
8363,0,0,0,0,0,0,0,0,0,0,10
8364,0,0,0,0,0,0,0,1,0,0,5
8365,0,0,0,0,0,0,0,0,0,0,4
8366,0,0,0,0,1,0,0,0,0,1,3
8367,0,0,0,0,0,0,0,0,0,0,3
8368,0,0,0,0,0,0,0,0,1,0,5
8369,0,0,0,0,0,0,0,0,0,0,8
8370,1,0,0,0,0,0,0,0,0,0,9
8371,0,0,0,0,0,0,0,1,0,0,3
8372,0,0,0,0,0,0,0,0,0,0,10
8373,0,0,1,0,0,0,0,1,0,0,1
8374,1,0,0,0,0,0,0,0,0,0,1
8375,0,0,1,0,0,0,1,0,0,0,10
8376,1,0,0,0,0,0,0,0,0,0,7
8377,0,0,0,0,0,1,0,0,0,0,10
8378,0,0,0,0,1,0,0,1,0,0,4
8379,0,0,0,0,0,0,1,0,0,0,10
8380,0,0,0,0,1,0,0,0,0,0,6
8381,0,0,0,0,0,0,0,0,0,0,3
8382,0,0,0,0,0,0,0,1,0,0,9
8383,0,0,0,0,0,0,0,1,0,0,10
8384,1,1,0,0,1,0,0,1,0,0,4
8385,1,0,0,0,0,0,0,0,0,0,6
8386,0,0,0,0,0,0,0,0,0,1,7
8387,0,0,0,0,0,0,0,0,0,0,2
8388,0,0,0,0,1,0,0,0,0,0,10
8389,0,0,0,0,0,0,0,0,0,0,8
8390,0,0,0,0,0,0,0,0,0,1,9
8391,0,0,0,1,0,0,0,0,0,0,2
8392,1,0,0,0,0,0,0,0,0,0,8
8393,0,0,0,0,0,0,0,0,0,0,6
8394,0,0,0,0,1,0,0,1,0,0,5
8395,0,0,0,0,0,0,0,0,1,0,10
8396,0,1,0,0,1,0,1,1,0,1,2
8397,0,0,1,0,1,0,0,0,0,0,6
8398,0,0,0,0,1,0,0,0,0,0,9
8399,0,0,0,0,1,0,0,1,0,0,8
8400,0,0,1,0,0,0,0,0,0,0,6
8401,0,1,0,0,1,0,0,0,0,0,10
8402,0,0,0,0,0,0,1,0,0,0,9
8403,0,0,0,0,0,0,0,0,0,0,10
8404,0,0,0,0,0,0,0,0,1,0,3
8405,0,0,0,0,0,0,0,0,0,0,7
8406,0,0,0,0,0,0,0,1,1,0,9
8407,0,0,0,1,0,0,0,1,0,0,1
8408,1,0,1,0,0,0,0,0,1,0,2
8409,0,1,0,0,0,0,0,0,0,0,3
8410,0,0,0,0,0,0,0,0,0,0,1
8411,1,0,0,0,0,0,0,1,0,0,10
8412,0,1,0,0,0,0,0,0,0,1,4
8413,1,0,0,1,1,0,0,0,0,0,4
8414,0,0,0,1,0,0,0,0,0,0,6
8415,0,0,1,0,0,0,0,0,0,0,8
8416,1,0,0,0,0,0,0,0,0,0,9
8417,0,0,0,0,0,0,0,0,0,0,10
8418,0,0,0,1,0,0,0,0,0,0,3
8419,1,0,0,1,0,0,0,0,0,0,10
8420,0,0,0,0,0,0,0,0,0,0,4
8421,0,0,0,0,0,0,0,0,0,0,6
8422,0,0,0,0,0,0,0,0,0,0,2
8423,0,0,1,0,1,0,0,0,0,0,5
8424,0,0,0,0,1,0,0,1,0,1,5
8425,1,0,0,0,0,0,0,0,0,1,1
8426,0,0,0,1,0,0,0,0,0,0,5
8427,0,0,0,1,1,0,0,0,0,0,3
8428,0,0,0,0,0,0,0,0,0,0,1
8429,0,0,0,0,0,0,0,0,0,0,10
8430,0,0,0,0,0,0,1,0,0,0,4
8431,0,0,0,0,0,0,0,0,0,0,1
8432,0,0,0,0,0,0,0,0,0,0,10
8433,0,1,0,1,0,0,1,1,0,0,2
8434,0,0,0,0,0,0,0,0,0,0,2
8435,0,1,0,0,1,0,0,0,0,0,2
8436,1,0,0,0,0,0,0,0,0,0,4
8437,0,0,0,0,1,0,0,0,0,0,4
8438,0,0,0,0,0,0,0,0,0,0,5
8439,0,0,0,0,0,0,0,0,0,0,5
8440,1,0,0,0,0,0,0,1,0,0,1
8441,0,0,0,0,0,0,0,0,0,0,3
8442,0,0,0,0,0,0,0,0,0,0,2
8443,1,0,0,0,0,0,0,1,0,1,10
8444,0,0,0,0,0,0,0,0,0,0,7
8445,0,0,0,0,0,0,0,0,0,0,5
8446,0,0,0,0,0,0,1,1,0,0,10
8447,0,1,0,0,0,0,0,0,0,0,2
8448,0,0,0,0,0,0,0,1,0,0,10
8449,1,0,0,0,1,0,1,0,0,0,8
8450,0,0,0,0,0,0,0,0,0,0,10
8451,0,0,0,0,0,0,0,1,0,0,1
8452,1,0,0,1,0,0,0,0,0,0,4
8453,0,0,0,0,0,0,0,0,0,1,5
8454,1,0,0,0,0,0,0,0,0,0,9
8455,0,0,0,0,0,0,0,0,0,0,7
8456,0,0,0,0,1,0,0,0,0,1,2
8457,0,0,0,0,0,0,0,0,0,0,7
8458,0,0,0,1,1,0,0,0,0,0,1
8459,0,1,0,0,1,0,0,0,0,0,3
8460,0,0,0,0,0,0,0,0,0,0,5
8461,0,0,0,0,0,0,0,0,0,0,4
8462,0,0,0,0,0,0,0,0,0,0,7
8463,1,1,0,0,1,0,0,1,0,0,8
8464,1,0,0,0,0,0,0,0,0,0,4
8465,0,0,0,0,0,0,0,0,0,0,2
8466,0,0,0,0,1,0,0,0,0,0,2
8467,0,0,1,1,0,0,0,1,0,0,2
8468,1,1,1,0,0,0,0,0,0,0,7
8469,1,0,0,0,1,0,0,0,0,0,4
8470,0,0,0,1,0,0,0,0,0,0,3
8471,1,0,0,0,0,0,0,0,0,0,6
8472,0,0,0,0,0,0,0,0,0,0,10
8473,0,0,0,0,0,0,0,0,0,0,5
8474,0,0,0,0,1,0,0,0,0,0,4
8475,1,0,0,0,1,1,1,0,0,1,3
8476,0,0,0,0,1,0,0,0,0,0,6
8477,0,0,0,0,0,0,0,0,0,0,4
8478,1,0,0,0,0,0,0,0,0,0,4
8479,0,0,1,0,0,0,0,0,0,0,6
8480,1,0,0,1,0,0,0,1,1,0,9
8481,0,0,0,0,0,0,0,0,0,0,7
8482,0,1,0,0,1,0,1,0,0,0,10
8483,0,0,0,0,0,0,0,1,0,0,9
8484,0,0,0,0,1,1,1,0,0,0,2
8485,1,0,0,0,1,0,0,1,0,0,6
8486,0,0,0,0,0,0,0,1,1,0,7
8487,0,0,0,0,1,0,0,0,0,0,7
8488,0,0,0,0,0,0,0,1,0,0,9
8489,0,1,0,0,0,0,0,0,0,0,4
8490,0,0,1,0,0,0,0,0,0,0,8
8491,0,0,1,0,1,0,0,0,0,0,9
8492,1,1,1,0,0,0,0,0,0,0,2
8493,1,0,0,0,1,0,0,0,0,0,10
